osmid,y,x,street_cou,highway,ref
255015605,-16.3927999,-71.5382595,3,,
255015612,-16.3958857,-71.5397615,4,,
255015619,-16.3943077,-71.5390313,3,,
255015622,-16.3924879,-71.5402065,3,,
255015624,-16.3922555,-71.5406044,5,,
255015626,-16.3957895,-71.5396419,3,,
255025369,-16.392622,-71.5397526,3,,
255025373,-16.3925985,-71.5394528,3,,
255025391,-16.3962247,-71.5365403,3,,
255025392,-16.3944914,-71.535904,3,,
255025421,-16.3934626,-71.5412538,3,,
255025425,-16.3935121,-71.5429306,3,,
255025427,-16.3934681,-71.5439532,4,,
257553424,-16.4023706,-71.5428461,3,,
257553430,-16.4056874,-71.5400942,5,,
257553434,-16.4126853,-71.5455556,4,,
257553441,-16.4221575,-71.5442525,3,,
257571168,-16.4213098,-71.545711,5,,
257689298,-16.3970863,-71.5368801,4,,
257689328,-16.3939332,-71.5357008,4,traffic_signals,
257689498,-16.3933344,-71.5354481,4,,
257689625,-16.3931231,-71.5351452,3,,
257689666,-16.3925391,-71.537052,4,,
257689748,-16.3930482,-71.5363805,3,,
257689749,-16.3929116,-71.5365745,3,crossing,
257689988,-16.3999551,-71.5420917,3,,
257887190,-16.3949866,-71.5360857,3,,
257887385,-16.3960326,-71.5364693,3,,
257888214,-16.3964679,-71.5407441,3,,
257888216,-16.3966854,-71.540668,4,,
257889419,-16.3927608,-71.5371696,4,,
257889677,-16.3920033,-71.5395689,3,,
258058331,-16.3973109,-71.5471994,3,,
258058336,-16.3971443,-71.5475237,3,,
258058338,-16.3972416,-71.5475569,3,,
259156387,-16.3997158,-71.5424577,3,,
259156397,-16.3990897,-71.5418442,3,,
259156405,-16.4006325,-71.5424806,3,,
259156435,-16.3994833,-71.5419226,3,,
259156755,-16.3983995,-71.5418079,3,,
259757272,-16.4024061,-71.5427535,4,,
260365760,-16.412141,-71.545107,4,,
260366211,-16.4083481,-71.5514714,4,,
260368188,-16.4211475,-71.5456971,4,,
283417881,-16.40594,-71.5472096,3,,
283417887,-16.4060335,-71.5471882,4,crossing,
283422405,-16.4042329,-71.5462255,4,,
283422406,-16.4048443,-71.5465436,3,,
283422603,-16.4043244,-71.5424846,3,,
283423115,-16.4047297,-71.5427896,3,,
283423119,-16.4045818,-71.542448,3,,
283423130,-16.4042369,-71.542612,3,,
283423449,-16.4025628,-71.5472713,4,,
283423451,-16.4043571,-71.5429374,3,,
283423807,-16.4031585,-71.5474855,4,,
283423882,-16.40237,-71.5478485,3,,
283424077,-16.4000676,-71.5498646,4,,
283787906,-16.4037069,-71.5493073,5,,
283789174,-16.4024326,-71.5490933,3,,
283789844,-16.4026654,-71.5509265,3,,
283789846,-16.4025458,-71.5512262,4,,
283795209,-16.4015608,-71.5508085,4,,
283812502,-16.4003179,-71.5464353,3,,
283812507,-16.3979937,-71.5457276,4,,
283812509,-16.3978875,-71.5456859,4,,
283814466,-16.3996793,-71.5463845,3,,
286866805,-16.4028382,-71.5514614,4,,
286866810,-16.402882,-71.5513499,3,,
287889414,-16.4165786,-71.5506786,3,,
303567295,-16.404095,-71.5435595,4,traffic_signals,
303567317,-16.4041309,-71.5434762,4,traffic_signals,
409472812,-16.4200957,-71.5381194,4,,
409472813,-16.4208682,-71.5404591,4,,
409472815,-16.417624,-71.5347649,4,,
409472817,-16.4214134,-71.5414472,4,,
409473092,-16.4230025,-71.5452408,3,,
461499177,-16.3968025,-71.5343086,4,,
461499178,-16.3971967,-71.5332068,4,,
462009629,-16.3992429,-71.5340491,4,traffic_signals,
462009631,-16.39861,-71.5325669,4,crossing,
472283032,-16.3944035,-71.5320435,3,,
472283033,-16.391951,-71.5314002,4,,
531251853,-16.3933022,-71.53531,3,,
531251864,-16.3922998,-71.5343873,3,,
531251889,-16.3918845,-71.5323625,4,,
531251996,-16.3939176,-71.5317896,3,,
531252021,-16.3934197,-71.5336573,5,,
531252143,-16.3935228,-71.5317367,3,,
531252148,-16.3918844,-71.5314024,4,,
531263579,-16.3909191,-71.5285466,3,crossing,
531269880,-16.3916436,-71.5307318,3,,
531269963,-16.3917021,-71.530692,4,,
531270051,-16.3924386,-71.5306669,4,,
531270064,-16.3934902,-71.5306441,5,crossing,
531270069,-16.3947759,-71.5310529,3,,
531270096,-16.3924223,-71.5315156,3,,
531270109,-16.3934083,-71.5293583,4,,
873867970,-16.4005144,-71.546502,3,,
873867977,-16.3985992,-71.5445806,4,,
873868065,-16.3933738,-71.5338353,3,,
876655990,-16.3946315,-71.5365744,3,,
876655994,-16.3951914,-71.5366831,3,,
876655996,-16.3947889,-71.5366365,3,,
876656003,-16.3953833,-71.5363377,3,,
876656015,-16.3946783,-71.5363296,3,,
876656016,-16.3958264,-71.5370593,3,,
876656017,-16.3953241,-71.5364156,3,,
876656025,-16.3964002,-71.5426316,3,,
876656039,-16.3945964,-71.536666,1,,
876656046,-16.397631,-71.5370664,3,,
876656059,-16.3960707,-71.5364766,3,,
876656064,-16.3948796,-71.5363841,3,,
876656091,-16.394607,-71.5365623,3,,
876656094,-16.3957063,-71.5370163,3,,
876656103,-16.3959173,-71.536933,3,,
876656108,-16.3956102,-71.5368224,3,,
911059921,-16.3975711,-71.5321428,4,crossing,
911059962,-16.3990112,-71.5314637,4,,
914103783,-16.3938503,-71.5284137,4,crossing,
914103844,-16.3979809,-71.5310208,3,,
914192142,-16.4054799,-71.5404998,3,,
914192146,-16.4043258,-71.5405656,3,,
914192160,-16.4033138,-71.5430625,3,,
914202058,-16.3982212,-71.5336362,4,,
914626999,-16.3950766,-71.5323181,4,crossing,
1198280880,-16.3974138,-71.547311,3,,
1198315877,-16.417508,-71.5497827,4,,
1198315894,-16.4220537,-71.5444786,4,crossing,
1198315913,-16.4210432,-71.5455976,4,,
1198315916,-16.4224562,-71.5443831,3,,
1198315928,-16.4224562,-71.5442546,3,,4
1198315931,-16.4169741,-71.5504487,3,,
1198315932,-16.4177937,-71.5500743,4,,
1198315949,-16.4221691,-71.5445928,4,,
1198315960,-16.416885,-71.5502458,3,,
1198453759,-16.4272805,-71.5582346,3,,
1198453785,-16.4273419,-71.55816,4,,
1198729212,-16.4135682,-71.554139,3,,
1252902836,-16.4320415,-71.563005,3,,
1252903591,-16.403876,-71.518726,3,,
1252906565,-16.400145,-71.5380008,4,traffic_signals,
1252908763,-16.4019904,-71.5499623,3,,
1252909280,-16.4093948,-71.5364608,3,,
1252911231,-16.4298194,-71.5601926,4,,
1252914267,-16.4046928,-71.5350429,4,,
1252914298,-16.4122088,-71.527605,1,,
1252917034,-16.3964736,-71.5385011,4,,
1252918191,-16.4082854,-71.5334034,4,,
1252919040,-16.3990815,-71.5461577,3,,
1252919106,-16.4042227,-71.5495275,4,,
1252919791,-16.4130023,-71.5279979,3,,
1252921146,-16.4005453,-71.5369674,4,,
1252922332,-16.3973352,-71.5293945,4,,
1252923627,-16.4140604,-71.543504,3,,
1252923874,-16.408513,-71.5445181,4,,
1252927980,-16.4139184,-71.5294338,3,,
1252928877,-16.4112959,-71.5399633,3,,
1252929363,-16.3851501,-71.5372268,3,,
1252929676,-16.4055064,-71.5517694,4,,
1252930652,-16.4101795,-71.5501226,3,,
1252931128,-16.408318,-71.5490895,3,,
1252931258,-16.3994126,-71.548615,4,,
1252931298,-16.4168338,-71.5331565,4,,
1252936815,-16.3981745,-71.5434862,3,,
1252937878,-16.4091773,-71.5373912,3,,
1252938065,-16.3980728,-71.5239577,4,traffic_signals,
1252938327,-16.4120929,-71.5274319,3,,
1252938522,-16.4054032,-71.5430318,4,,
1252941623,-16.400163,-71.5415099,3,,
1252947417,-16.4089623,-71.535923,3,,
1252947852,-16.4033502,-71.5404223,3,,
1252947886,-16.4165508,-71.5493437,3,,
1252948881,-16.4109838,-71.5464404,3,,
1252953912,-16.3995301,-71.530581,3,,
1252955837,-16.4146442,-71.5288491,4,,
1252967044,-16.4032297,-71.5303285,4,traffic_signals,
1252969336,-16.4150915,-71.5404317,3,,
1252971270,-16.408125,-71.526739,4,,
1252973382,-16.4016966,-71.5183076,4,,
1252975023,-16.4016359,-71.5451522,1,,
1252976709,-16.402352,-71.5189984,3,,
1252980613,-16.4082889,-71.5444199,3,,
1252983486,-16.4059866,-71.5266699,4,,
1252983988,-16.4042962,-71.5361464,3,,
1252984299,-16.4001069,-71.5416662,3,,
1252986345,-16.4209332,-71.5403624,4,,
1252986887,-16.3910444,-71.5368261,1,,
1252988417,-16.4008255,-71.5394531,4,,
1252991786,-16.3988799,-71.5466922,3,,
1252992870,-16.4190835,-71.5477363,4,,
1252993739,-16.4142681,-71.5290874,3,,
1252995416,-16.3997805,-71.5390826,4,,
1252999279,-16.4022831,-71.5493931,3,,
1252999335,-16.4128068,-71.5352592,3,,
1252999562,-16.4076301,-71.5387272,4,,
1253000420,-16.4039508,-71.5196351,4,,
1253000690,-16.3902124,-71.5301442,3,,
1253000709,-16.4105753,-71.5449306,4,,
1253000767,-16.3961967,-71.5265763,3,,
1253002123,-16.4068661,-71.5182955,4,,
1253002760,-16.4147966,-71.5406237,3,,
1253003144,-16.4201881,-71.538098,4,,
1253003569,-16.3996813,-71.5495812,3,,
1253003891,-16.4029884,-71.5367851,4,,
1253005222,-16.4011362,-71.5415038,4,,
1253005372,-16.4167202,-71.5338698,3,,
1253006228,-16.4069292,-71.5419443,3,,
1253008354,-16.3991278,-71.537626,3,,
1253009219,-16.4075409,-71.5356233,5,,
1253010622,-16.4064417,-71.5429571,3,,
1253011195,-16.4085374,-71.5285846,4,,
1253011499,-16.4219723,-71.5522392,3,,
1253014981,-16.3905772,-71.5314205,3,,
1253020294,-16.4004842,-71.5405463,4,,
1253023725,-16.4088633,-71.5342757,3,,
1253032353,-16.4086912,-71.5434744,4,,
1253034020,-16.4109938,-71.5363993,3,,
1253034193,-16.4114135,-71.531828,3,,
1253035248,-16.4203972,-71.5405263,3,,
1253035395,-16.3980686,-71.5437174,4,,
1253035570,-16.4072778,-71.526817,3,,
1253035660,-16.4024946,-71.5294231,4,traffic_signals,
1253036907,-16.4095607,-71.5266352,4,,
1253037009,-16.4058546,-71.5307723,3,,
1253037869,-16.4026135,-71.5377593,4,,
1264281008,-16.3956736,-71.5456757,3,,
1264281009,-16.4041995,-71.5218113,3,,
1264281015,-16.3924123,-71.5350788,1,,
1264281373,-16.3994823,-71.5365622,4,,
1264281454,-16.4058295,-71.5254347,3,,
1264281629,-16.4193079,-71.537713,3,,
1264281721,-16.4066882,-71.5249681,3,,
1264281868,-16.4149508,-71.5395473,3,,
1264282023,-16.4048234,-71.5313521,3,,
1264282115,-16.4038118,-71.5393625,3,,
1264282362,-16.3999403,-71.5475729,4,,
1264282455,-16.4106053,-71.5239683,4,,
1264282738,-16.4073523,-71.5311129,4,,
1264282832,-16.4112627,-71.5520613,3,,
1264282930,-16.4120543,-71.5384962,3,,
1264283681,-16.4062779,-71.5322183,4,,
1264284118,-16.4013036,-71.5409986,1,,
1264284197,-16.4077109,-71.5339691,3,,
1264284392,-16.4088106,-71.5289858,3,,
1264284698,-16.4098117,-71.5344483,3,,
1264284707,-16.4048537,-71.5280461,3,,
1264284746,-16.4118484,-71.5314464,3,,
1264284856,-16.3941436,-71.5369632,3,,
1264284932,-16.4060212,-71.5256664,3,,
1264285300,-16.4117732,-71.5269592,3,,
1264285668,-16.4000049,-71.5221142,3,,
1264285671,-16.4030677,-71.5411121,5,traffic_signals,
1264285733,-16.4119822,-71.5284551,4,,
1264285740,-16.4069426,-71.5297983,3,,
1264285910,-16.4124915,-71.535427,3,,
1264285997,-16.3965273,-71.5475797,3,,
1264286078,-16.405589,-71.5378593,3,,
1264286415,-16.4149176,-71.534333,3,,
1264286536,-16.3985667,-71.5424569,3,,
1264286581,-16.4322463,-71.563503,3,,
1264286865,-16.4051509,-71.5293661,3,,
1264286908,-16.4012861,-71.53488,4,traffic_signals,
1264286952,-16.4009629,-71.526133,3,,
1264287101,-16.406983,-71.5436192,3,,
1264287203,-16.4003034,-71.5283706,3,crossing,
1264287212,-16.4181767,-71.5489288,3,,
1264287259,-16.4121868,-71.541262,3,,
1264287347,-16.4241465,-71.5556246,4,,
1264287525,-16.4034302,-71.518505,4,,
1264287539,-16.3994076,-71.5400734,4,,
1264287706,-16.4083593,-71.5358172,3,,
1264288000,-16.3944368,-71.5290871,3,,
1264288160,-16.4085417,-71.5196081,3,,
1264288206,-16.3989635,-71.5225197,4,,
1264288209,-16.396927,-71.5304994,3,,
1264288297,-16.4070098,-71.5289195,3,,
1264288302,-16.4307695,-71.5637544,1,,
1264288515,-16.4047941,-71.5289543,3,,
1264288606,-16.4006949,-71.5333713,4,,
1264288704,-16.4029332,-71.5257073,3,,
1264288795,-16.4091625,-71.5291853,4,,
1264289035,-16.4078515,-71.5389161,3,,
1264289574,-16.3958263,-71.5375942,3,,
1264289618,-16.4122891,-71.5371187,4,,
1264289727,-16.4317271,-71.5631341,3,,
1264289888,-16.3981003,-71.5372273,4,,
1264289932,-16.4034595,-71.5306239,3,traffic_signals,
1264289941,-16.41725,-71.542522,3,,
1264289976,-16.4084806,-71.5324865,3,,
1264290083,-16.4133666,-71.5382876,4,,
1264290157,-16.4054013,-71.5209784,4,,
1264290171,-16.4062629,-71.5433563,4,,
1264290277,-16.4079887,-71.5404474,4,,
1264290505,-16.4058389,-71.5316573,4,,
1264290749,-16.4108607,-71.5476148,3,,
1264290980,-16.4165068,-71.5335375,3,,
1264291072,-16.4185973,-71.5507405,3,,
1264291214,-16.4044074,-71.5284846,3,,
1264291294,-16.4022711,-71.5406699,3,,
1264291431,-16.4089399,-71.5447288,3,,
1264291622,-16.4064928,-71.5251857,3,,
1264291713,-16.4100474,-71.5394259,3,,
1264291992,-16.4034998,-71.5523479,4,,
1264292035,-16.4024748,-71.5264236,3,,
1264292195,-16.3884452,-71.5307458,4,,
1264292334,-16.4001274,-71.5470361,4,,
1264292437,-16.4058029,-71.5410717,3,,
1264292491,-16.3985641,-71.5363443,3,,
1264292602,-16.4069091,-71.5330599,4,,
1264292619,-16.4131739,-71.5416678,4,,
1264292768,-16.4118078,-71.5384661,3,,
1264292831,-16.4078826,-71.5242211,4,,
1264293023,-16.4035144,-71.5184719,3,,
1264293284,-16.4113005,-71.5303891,3,,
1264293623,-16.4014249,-71.5455419,3,,
1264293706,-16.3955769,-71.5458631,3,,
1264293827,-16.4069777,-71.5360352,4,,
1264293836,-16.4240168,-71.5475325,3,,
1264293922,-16.4009723,-71.5409266,1,,
1264294024,-16.4060535,-71.5337767,3,,
1264294330,-16.4075071,-71.5271337,3,,
1264294859,-16.4208004,-71.5511027,3,,
1264295248,-16.4019384,-71.5244922,4,,
1264295724,-16.4124036,-71.5258801,4,,
1264295740,-16.4038442,-71.5405114,3,,
1264295852,-16.4095643,-71.5367185,3,,
1264295981,-16.3977654,-71.5462516,4,,
1264296017,-16.4203947,-71.5387194,3,,
1264296341,-16.4081388,-71.5297161,3,,
1264296633,-16.3877932,-71.538116,4,,
1264296668,-16.4002897,-71.5446824,4,,
1264297126,-16.4089643,-71.5237093,3,,
1264297848,-16.4133718,-71.5350245,3,,
1264298005,-16.4147272,-71.5454033,1,,
1264298467,-16.4190598,-71.5511582,4,,
1264298676,-16.4096051,-71.5322143,3,,
1264299034,-16.4113589,-71.539036,3,,
1264299552,-16.418103,-71.5488661,3,,
1264299808,-16.4317932,-71.5630709,3,,
1264299997,-16.4139981,-71.5363378,3,,
1264300204,-16.3923185,-71.5359573,3,,
1264300750,-16.3942372,-71.5287981,3,,
1264300855,-16.4073453,-71.5379821,3,,
1264300876,-16.4260825,-71.5511212,4,,
1264301133,-16.3957672,-71.5338903,4,,
1264301253,-16.407855,-71.5151229,4,,
1264301596,-16.3966733,-71.5452098,3,,
1264301856,-16.3927263,-71.5335618,3,,
1264302047,-16.413088,-71.5285974,3,,
1264302325,-16.4061648,-71.5276921,3,,
1264302409,-16.405823,-71.5187485,3,,
1264302423,-16.4067269,-71.539432,4,,
1264302702,-16.4043635,-71.5317376,3,,
1264302786,-16.4035386,-71.5412751,3,,
1264302815,-16.4139958,-71.5404282,4,,
1264302944,-16.4112,-71.5369132,3,,
1264303248,-16.3976639,-71.5462138,4,,
1264303266,-16.4080407,-71.5264541,3,,
1264303660,-16.3977077,-71.5383147,4,,
1264303693,-16.4177014,-71.5347363,4,,
1264303835,-16.4030935,-71.5331082,4,crossing,
1264303957,-16.4108062,-71.528655,4,,
1264304022,-16.4134609,-71.5390522,4,,
1264304345,-16.4124936,-71.5376882,3,,
1264304652,-16.4060697,-71.5437452,3,,
1264304813,-16.4079206,-71.5383932,3,,
1264305215,-16.4048553,-71.5323174,4,traffic_signals,
1264305707,-16.4026374,-71.5168977,3,,
1264305713,-16.3972621,-71.5395041,3,,
1264306421,-16.405365,-71.5365573,3,,
1264306864,-16.409027,-71.5284757,3,,
1264307294,-16.4057396,-71.5333878,3,,
1264307523,-16.4019426,-71.5363591,4,,
1264308051,-16.4068703,-71.5273044,3,,
1264309103,-16.393573,-71.5367353,4,,
1264309256,-16.3990092,-71.5482493,3,,
1264309257,-16.4030116,-71.5217899,3,,
1264309265,-16.4055786,-71.52607,4,traffic_signals,
1264309774,-16.401707,-71.5284665,3,,
1264309914,-16.4112435,-71.5247426,3,,
1264310156,-16.4108253,-71.5360224,3,,
1264310281,-16.3952783,-71.5386093,3,,
1264310333,-16.4127686,-71.5364296,3,,
1264310965,-16.4026931,-71.5420316,4,,
1264311102,-16.4104709,-71.5326277,3,,
1264312203,-16.4078121,-71.5163618,3,,
1264312302,-16.4108256,-71.5332727,3,,
1264312487,-16.4019477,-71.5470373,3,,
1264312506,-16.4084,-71.526522,3,,
1264312761,-16.3962618,-71.5471722,3,,
1264313779,-16.4119638,-71.5283716,4,,
1264314482,-16.3977559,-71.5443357,3,,
1264314731,-16.4161273,-71.551339,3,,
1264315042,-16.4134652,-71.5285464,3,,
1264315137,-16.407276,-71.5483221,3,,
1264315449,-16.4063519,-71.5272308,3,,
1264315573,-16.4097677,-71.5224823,3,,
1264315595,-16.4065085,-71.5428167,3,,
1264315838,-16.4009827,-71.5275305,4,traffic_signals,
1264316004,-16.4119249,-71.5409013,3,,
1264316137,-16.3954457,-71.5381015,4,,
1264316958,-16.4033753,-71.5516268,3,,
1264317213,-16.4167658,-71.5329258,5,,
1264317265,-16.4001117,-71.5451722,4,,
1264317470,-16.4070688,-71.5384521,3,,
1264317919,-16.4076392,-71.5284333,3,,
1264317984,-16.4039106,-71.5204352,3,,
1264318163,-16.4011063,-71.5323015,4,,
1264318176,-16.4140305,-71.5439093,3,,
1264318216,-16.4097058,-71.5441662,3,,
1264318328,-16.3982462,-71.5484641,4,,
1264318652,-16.3991379,-71.5310706,3,,
1264318750,-16.4024089,-71.5388403,3,traffic_signals,
1264318887,-16.4128776,-71.5368831,3,,
1264318962,-16.3933475,-71.5373709,4,,
1264319156,-16.4106776,-71.521629,1,,
1264319269,-16.3991139,-71.5375676,3,,
1264319459,-16.4077811,-71.5341411,3,,
1264319559,-16.4000112,-71.5318888,4,traffic_signals,
1264319696,-16.4115381,-71.5403273,3,,
1264319899,-16.3943209,-71.5338588,3,,
1264319905,-16.4046832,-71.5442739,3,,
1264320212,-16.4084854,-71.5190222,3,,
1264320225,-16.4055541,-71.5354348,3,,
1264320448,-16.4103904,-71.5470719,3,,
1264320536,-16.4083249,-71.5247804,3,,
1264321750,-16.4014771,-71.5210301,3,,
1264321952,-16.4082628,-71.5392424,3,,
1264322381,-16.404127,-71.5314468,3,,
1264322731,-16.4018808,-71.526626,3,,
1264322780,-16.4117828,-71.5357261,2,,
1264323207,-16.410378,-71.5236731,3,,
1264323430,-16.4206351,-71.5391797,3,,
1264323969,-16.4006361,-71.5489731,3,,
1264324712,-16.3996191,-71.5224466,3,,
1264324744,-16.4214929,-71.5413372,4,,
1264324815,-16.409589,-71.5308628,3,,
1264324826,-16.4048936,-71.5297599,3,,
1264325117,-16.383769,-71.536765,3,,
1264325169,-16.408624,-71.5271765,3,,
1264325387,-16.4044927,-71.5384723,4,,
1264325468,-16.4141335,-71.5280184,3,,
1264326850,-16.3912145,-71.5359379,1,,
1264327387,-16.3946232,-71.5371442,3,,
1264327599,-16.409158,-71.5250648,3,,
1264327617,-16.4057402,-71.5424937,3,,
1264327886,-16.4236875,-71.5470626,3,,
1264327928,-16.4003173,-71.5313142,3,,
1264328057,-16.4102742,-71.5134602,4,,
1264328280,-16.4088727,-71.5292951,4,,
1264328390,-16.4083411,-71.5176677,4,,
1264328528,-16.4068295,-71.5347388,4,,
1264328637,-16.3987206,-71.5438461,1,,
1264328681,-16.4141574,-71.5346756,3,,
1264328797,-16.3984157,-71.5447179,3,,
1264328798,-16.4043132,-71.5209205,3,,
1264328864,-16.4159062,-71.551109,2,,
1264329960,-16.404358,-71.5274469,4,traffic_signals,
1264330177,-16.4100391,-71.5229904,3,traffic_signals,
1264330224,-16.3909978,-71.5365244,3,,
1264330270,-16.400384,-71.5296373,4,,
1264330307,-16.4099776,-71.5263084,4,,
1264330326,-16.4121362,-71.540182,3,,
1264330375,-16.3907883,-71.5319464,4,,
1264330503,-16.4140333,-71.5357584,3,,
1264330536,-16.3974976,-71.54204,3,,
1264330616,-16.4121187,-71.5288708,3,,
1264330750,-16.4015175,-71.5461733,3,,
1264330798,-16.3936758,-71.5336577,3,,
1264330837,-16.4030993,-71.545659,3,,
1264330838,-16.4037828,-71.5183318,3,,
1264330973,-16.404946,-71.534375,3,,
1264331848,-16.4049856,-71.5208711,3,,
1264332080,-16.4007231,-71.5419026,1,,
1264332174,-16.4045888,-71.5301094,3,,
1264332361,-16.4017073,-71.5241972,3,,
1264332393,-16.4134366,-71.5389839,4,,
1264333227,-16.4039543,-71.5414516,4,,
1264333444,-16.4127824,-71.5369237,4,,
1264333912,-16.4096778,-71.5210676,3,,
1264333979,-16.4145822,-71.5356078,3,,
1264334238,-16.4080865,-71.5320068,3,,
1264334361,-16.3995196,-71.5257631,3,,
1264334973,-16.4158618,-71.5382146,4,,
1264335043,-16.4086605,-71.5395722,4,,
1264335571,-16.4082302,-71.5266964,3,,
1264335890,-16.4210175,-71.5454207,5,,
1264335971,-16.4099367,-71.5282366,3,,
1264336087,-16.4223666,-71.5441621,3,,5
1264336110,-16.4083172,-71.5448152,3,,
1264336186,-16.3982419,-71.5450423,3,,
1264336434,-16.4126679,-71.5364498,3,,
1264336438,-16.3902157,-71.5320448,3,,
1264336497,-16.3944081,-71.537734,3,,
1264336502,-16.4310289,-71.5612761,4,,
1264336538,-16.402316,-71.5226084,1,,
1264336604,-16.4101755,-71.52212,4,,
1264336700,-16.399947,-71.5262883,3,traffic_signals,
1264336743,-16.4065258,-71.5301115,3,,
1264336850,-16.4115184,-71.5384071,3,,
1264336928,-16.4047236,-71.5425934,3,,
1264336977,-16.4028807,-71.5208902,4,,
1264337010,-16.4071408,-71.5482117,3,,
1264337156,-16.38821,-71.5331811,3,,
1264337180,-16.4079885,-71.5168268,3,,
1264337197,-16.4117671,-71.5324553,3,,
1264337266,-16.3970732,-71.5463963,3,,
1264337360,-16.4008041,-71.5413848,3,,
1264337873,-16.4100588,-71.534404,5,,
1264337978,-16.4012709,-71.5258547,4,,
1264338242,-16.405692,-71.5421933,4,,
1264338395,-16.4231681,-71.5459202,3,,
1264338519,-16.3972545,-71.525193,4,traffic_signals,
1264338532,-16.4097662,-71.5516251,1,,
1264338608,-16.4118992,-71.5379517,3,,
1264338667,-16.4201048,-71.5394187,3,,
1264338787,-16.4035843,-71.5423585,4,,
1264339073,-16.4029965,-71.5510605,3,,
1264339081,-16.4058791,-71.5353985,3,,
1264339133,-16.4205398,-71.5392082,4,,
1264339263,-16.4138567,-71.5465282,4,,
1264339385,-16.4087664,-71.5176093,3,,
1264339650,-16.3975763,-71.5478392,4,crossing,
1264339844,-16.4109101,-71.5243831,3,,
1264339863,-16.4118336,-71.5397388,3,,
1264339903,-16.4147986,-71.5290911,3,,
1264339944,-16.4311738,-71.561726,4,,
1264340030,-16.4061726,-71.5420004,3,,
1264340226,-16.3979984,-71.5360177,3,,
1264340366,-16.4069878,-71.5451718,4,,
1264340402,-16.403729,-71.5180766,3,,
1264340409,-16.4087213,-71.5370857,3,,
1264340535,-16.3994058,-71.5215939,4,,
1264340551,-16.4143052,-71.5397345,3,,
1264340604,-16.3836412,-71.5367194,3,,
1264340626,-16.4077424,-71.5251572,3,,
1264340737,-16.416101,-71.5514332,4,,
1264340902,-16.400821,-71.5231128,3,,
1264340920,-16.3892399,-71.5300244,3,,
1264341343,-16.4104238,-71.5329895,3,,
1264341523,-16.3956546,-71.5375311,3,,
1264341644,-16.4071436,-71.5264368,3,,
1264341770,-16.4103553,-71.5207213,1,,
1264342443,-16.4142087,-71.5420268,4,,
1264342601,-16.4098075,-71.5313774,3,,
1264342650,-16.3966834,-71.5379323,4,,
1264342716,-16.3887176,-71.5384653,3,,
1264342794,-16.4165108,-71.5344913,1,turning_circle,
1264342828,-16.4049793,-71.5376162,4,traffic_signals,
1264342868,-16.3931974,-71.5350183,4,,
1264342953,-16.4130139,-71.5280837,4,,
1264343062,-16.4142501,-71.5434946,3,,
1264343152,-16.406444,-71.5173387,3,,
1264343245,-16.4043665,-71.532921,3,,
1264343386,-16.4044097,-71.5520711,4,,
1264343625,-16.3982489,-71.5372341,3,,
1264343685,-16.4012304,-71.5306867,3,,
1264343694,-16.417816,-71.5493337,3,,
1264343727,-16.4119478,-71.5254825,3,,
1264343746,-16.4072878,-71.533565,4,,
1264344713,-16.406638,-71.52348,3,,
1264345059,-16.4254337,-71.5511359,3,,
1264346307,-16.41705,-71.5351646,4,,
1264346359,-16.4052206,-71.5514484,3,,
1264346427,-16.4064394,-71.5342642,3,,
1264346470,-16.4012022,-71.5383898,4,,
1264346600,-16.398106,-71.5445313,3,,
1264346669,-16.4150659,-71.5522207,3,,
1264346793,-16.4125132,-71.5393713,3,,
1264346824,-16.4024584,-71.5251259,3,,
1264346964,-16.4048587,-71.5418374,4,,
1264347093,-16.403761,-71.5418987,4,,
1264347106,-16.4117513,-71.5396248,3,,
1264347406,-16.3974957,-71.5388786,4,,
1264347448,-16.3988201,-71.5248918,3,,
1264347666,-16.4087645,-71.5232368,3,,
1264347811,-16.4123208,-71.547149,3,,
1264347845,-16.4037787,-71.5346323,4,,
1264347898,-16.4122506,-71.5463028,3,,
1264347903,-16.4126957,-71.5331254,3,,
1264348167,-16.4140526,-71.543593,3,,
1264348212,-16.411741,-71.5390468,3,,
1264348490,-16.4017416,-71.520101,3,,
1264348873,-16.4105347,-71.5217049,3,,
1264349128,-16.4127011,-71.529973,3,,
1264349178,-16.3996259,-71.5329621,4,crossing,
1264349394,-16.4078316,-71.5373907,3,,
1264349520,-16.3969343,-71.5433584,3,,
1264349609,-16.4119806,-71.5453524,3,,
1264349620,-16.4122928,-71.5323903,3,,
1264349837,-16.3962202,-71.5460713,4,,
1264351082,-16.4042156,-71.5294625,3,,
1264352668,-16.4041656,-71.5335039,4,,
1264353981,-16.4059527,-71.5407759,1,,
1264354250,-16.420238,-71.5381695,4,,
1264354452,-16.4034915,-71.5324412,4,,
1264354492,-16.4165898,-71.5505594,3,,
1264354708,-16.4088241,-71.5329074,4,,
1264354783,-16.4138703,-71.5404292,4,,
1264355266,-16.4128036,-71.5385291,3,,
1264355433,-16.4018954,-71.5489048,3,,
1264357501,-16.402542,-71.5214473,4,,
1264357603,-16.4239386,-71.5476309,3,,
1264357639,-16.4083869,-71.5489797,3,,
1264357981,-16.4129026,-71.5305212,3,,
1264358055,-16.4156595,-71.5485981,1,,
1264358832,-16.39641,-71.5457157,3,,
1264359104,-16.4039871,-71.5394231,3,,
1264359327,-16.4002673,-71.5411836,3,,
1264359790,-16.4015719,-71.5373478,4,crossing,
1264360471,-16.3972024,-71.5454173,3,,
